name,category_paper,score_paper,name_v_paper,category_my,score_my,name_v_my
NZ_CP035294,Bacteria,0.0628816932439804,NZ_CP035294.1,Bacteria,0.0422400422394275,NZ_CP035294.1
NZ_CP035301,Bacteria,0.0263660959899425,NZ_CP035301.1,Bacteria,0.0192273799329996,NZ_CP035301.1
NZ_CP035307,Bacteria,0.0619892254471778,NZ_CP035307.1,Bacteria,0.0471710748970508,NZ_CP035307.1
NZ_CP035383,Bacteria,0.0614054389297962,NZ_CP035383.1,Bacteria,0.0259674172848463,NZ_CP035383.1
NZ_CP035405,Bacteria,0.0816374719142913,NZ_CP035405.1,Bacteria,0.0741358920931816,NZ_CP035405.1
NZ_CP035439,Bacteria,0.246516972780227,NZ_CP035439.1,Bacteria,0.151930928230286,NZ_CP035439.1
NZ_CP035444,Bacteria,0.221462115645408,NZ_CP035444.1,Bacteria,0.1351418197155,NZ_CP035444.1
NZ_CP035457,Bacteria,0.0622098557651042,NZ_CP035457.1,Bacteria,0.0418863929808139,NZ_CP035457.1
NZ_CP035467,Bacteria,0.119208179414272,NZ_CP035467.1,Bacteria,0.0647065788507461,NZ_CP035467.1
NZ_CP035476,Bacteria,0.0221719983965158,NZ_CP035476.1,Bacteria,0.0130567653104662,NZ_CP035476.1
NZ_CP035477,Bacteria,0.0214838925749063,NZ_CP035477.1,Bacteria,0.0120267961174249,NZ_CP035477.1
NZ_CP035641,Bacteria,0.248321011662483,NZ_CP035641.1,Bacteria,0.184156790375709,NZ_CP035641.1
NZ_CP035692,Bacteria,0.159727320075035,NZ_CP035692.1,Bacteria,0.0844244956970214,NZ_CP035692.1
NZ_CP035715,Bacteria,0.24779599905014,NZ_CP035715.1,Bacteria,0.185129746794701,NZ_CP035715.1
NZ_CP035716,Bacteria,0.247724384069442,NZ_CP035716.1,Bacteria,0.181500300765037,NZ_CP035716.1
NZ_CP035720,Bacteria,0.0218637119978666,NZ_CP035720.1,Bacteria,0.0137102045118808,NZ_CP035720.1
NZ_CP035765,Bacteria,0.0457369834184646,NZ_CP035765.1,Bacteria,0.0383492521941661,NZ_CP035765.1
NZ_CP035782,Bacteria,0.0537676252424716,NZ_CP035782.1,Bacteria,0.0350151471793651,NZ_CP035782.1
NZ_CP035797,Bacteria,0.0511933155357837,NZ_CP035797.1,Bacteria,0.0341901034116745,NZ_CP035797.1
NZ_CP035917,Bacteria,0.0246971733868122,NZ_CP035917.1,Bacteria,0.0163050964474678,NZ_CP035917.1
NZ_CP035923,Bacteria,0.055096473544836,NZ_CP035923.1,Bacteria,0.0426158495247364,NZ_CP035923.1
NZ_CP035927,Bacteria,0.0333610288798809,NZ_CP035927.1,Bacteria,0.0547555536031723,NZ_CP035927.1
NZ_CP036187,Bacteria,0.0686099082231521,NZ_CP036187.1,Bacteria,0.0317808464169502,NZ_CP036187.1
NZ_CP036305,Bacteria,0.072465032339096,NZ_CP036305.1,Bacteria,0.0351106487214565,NZ_CP036305.1
NZ_CP036442,Bacteria,0.0638376548886299,NZ_CP036442.1,Bacteria,0.0350707247853279,NZ_CP036442.1
NZ_CP036453,Bacteria,0.0217263307422399,NZ_CP036453.1,Bacteria,0.0129690431058406,NZ_CP036453.1
NZ_CP036523,Phage,0.707673251628875,NZ_CP036523.1,Phage,0.73745983839035,NZ_CP036523.1
NZ_CP036535,Bacteria,0.235545709729194,NZ_CP036535.1,Bacteria,0.177803203463554,NZ_CP036535.1
NZ_CP037440,Bacteria,0.0474477857351303,NZ_CP037440.1,Bacteria,0.0359563082456588,NZ_CP037440.1
NZ_CP037757,Bacteria,0.0148146301507949,NZ_CP037757.1,Bacteria,0.0090205138549208,NZ_CP037757.1
NZ_CP037867,Bacteria,0.0715176612138748,NZ_CP037867.1,Bacteria,0.0355190299451351,NZ_CP037867.1
NZ_CP037882,Bacteria,0.0285874549299478,NZ_CP037882.1,Bacteria,0.0204395912587642,NZ_CP037882.1
NZ_CP037894,Bacteria,0.0185870043933391,NZ_CP037894.1,Bacteria,0.0124262059107422,NZ_CP037894.1
NZ_CP037939,Bacteria,0.118267357349395,NZ_CP037939.1,Bacteria,0.0823707357048988,NZ_CP037939.1
NZ_CP037945,Bacteria,0.0459450259804725,NZ_CP037945.1,Bacteria,0.0312024559825658,NZ_CP037945.1
NZ_CP038020,Bacteria,0.217806279659271,NZ_CP038020.1,Bacteria,0.16649255156517,NZ_CP038020.1
NZ_CP038102,Bacteria,0.039756640791893,NZ_CP038102.1,Bacteria,0.0240885540843009,NZ_CP038102.1
NZ_CP038153,Bacteria,0.143684774637222,NZ_CP038153.1,Bacteria,0.090242750942707,NZ_CP038153.1
NZ_CP038194,Bacteria,0.0220457855612039,NZ_CP038194.1,Bacteria,0.0116866566240787,NZ_CP038194.1
NZ_CP038213,Bacteria,0.0505656898021698,NZ_CP038213.1,Bacteria,0.026889493688941,NZ_CP038213.1
NZ_CP038262,Bacteria,0.0360935442149639,NZ_CP038262.1,Bacteria,0.0246061515063047,NZ_CP038262.1
NZ_CP038295,Bacteria,0.0282385349273681,NZ_CP038295.1,Bacteria,0.0187245421111583,NZ_CP038295.1
NZ_CP038342,Bacteria,0.0419873595237731,NZ_CP038342.1,Bacteria,0.0330152139067649,NZ_CP038342.1
NZ_CP038346,Bacteria,0.0522238798439502,NZ_CP038346.1,Bacteria,0.0428881086409091,NZ_CP038346.1
NZ_CP038363,Bacteria,0.0393871553242206,NZ_CP038363.1,Bacteria,0.0332810804247856,NZ_CP038363.1
NZ_CP038372,Bacteria,0.0445362664759159,NZ_CP038372.1,Bacteria,0.032049972563982,NZ_CP038372.1
NZ_CP038386,Bacteria,0.0276679545640945,NZ_CP038386.1,Bacteria,0.019119307398796,NZ_CP038386.1
NZ_CP038398,Bacteria,0.0389808118343353,NZ_CP038398.1,Bacteria,0.0271690096706151,NZ_CP038398.1
NZ_CP038405,Bacteria,0.0400975197553634,NZ_CP038405.1,Bacteria,0.0290939304977655,NZ_CP038405.1
NZ_CP038441,Bacteria,0.0462806411087513,NZ_CP038441.1,Bacteria,0.0246913731098175,NZ_CP038441.1
NZ_CP038444,Bacteria,0.0442230068147182,NZ_CP038444.1,Bacteria,0.0238178260624408,NZ_CP038444.1
NZ_CP038445,Bacteria,0.0387192517518997,NZ_CP038445.1,Bacteria,0.02443721704185,NZ_CP038445.1
NZ_CP038465,Bacteria,0.0370830483734607,NZ_CP038465.1,Bacteria,0.0309537760913372,NZ_CP038465.1
NZ_CP038504,Bacteria,0.234866455197334,NZ_CP038504.1,Bacteria,0.182120978832245,NZ_CP038504.1
NZ_CP038517,Bacteria,0.0430757477879524,NZ_CP038517.1,Bacteria,0.0378649085760116,NZ_CP038517.1
NZ_CP038658,Bacteria,0.0678595229983329,NZ_CP038658.1,Bacteria,0.067101277410984,NZ_CP038658.1
NZ_CP038847,Bacteria,0.0206816513091325,NZ_CP038847.1,Bacteria,0.0147903803735971,NZ_CP038847.1
NZ_CP038850,Bacteria,0.0897807255387306,NZ_CP038850.1,Bacteria,0.0679816007614135,NZ_CP038850.1
NZ_CP038861,Bacteria,0.161735117435455,NZ_CP038861.1,Bacteria,0.131945520639419,NZ_CP038861.1
NZ_CP038868,Bacteria,0.0500581823289394,NZ_CP038868.1,Bacteria,0.0643193498253822,NZ_CP038868.1
NZ_CP038871,Bacteria,0.0378339923918247,NZ_CP038871.1,Bacteria,0.0281585324555635,NZ_CP038871.1
NZ_CP038874,Bacteria,0.0236417520791292,NZ_CP038874.1,Bacteria,0.0144591573625803,NZ_CP038874.1
NZ_CP038932,Bacteria,0.0862873867154121,NZ_CP038932.1,Bacteria,0.0335248038172721,NZ_CP038932.1
NZ_CP039055,Bacteria,0.0857272744178772,NZ_CP039055.1,Bacteria,0.0371727645397186,NZ_CP039055.1
NZ_CP039065,Bacteria,0.0775978937745094,NZ_CP039065.1,Bacteria,0.0312124993652105,NZ_CP039065.1
NZ_CP039070,Bacteria,0.0853263139724731,NZ_CP039070.1,Bacteria,0.0335069596767425,NZ_CP039070.1
NZ_CP039259,Phage,0.558193624019622,NZ_CP039259.1,Phage,0.557061433792114,NZ_CP039259.1
NZ_CP039266,Bacteria,0.0686682015657424,NZ_CP039266.1,Bacteria,0.0544175654649734,NZ_CP039266.1
NZ_CP039268,Bacteria,0.12822638452053,NZ_CP039268.1,Bacteria,0.0956928953528404,NZ_CP039268.1
NZ_CP039457,Bacteria,0.23009218275547,NZ_CP039457.1,Bacteria,0.161158636212349,NZ_CP039457.1
NZ_CP039471,Bacteria,0.0121168736368417,NZ_CP039471.1,Bacteria,0.0081652188673615,NZ_CP039471.1
NZ_CP039489,Bacteria,0.0119694750756025,NZ_CP039489.1,Bacteria,0.0068743103183805,NZ_CP039489.1
NZ_CP039520,Bacteria,0.0402211919426918,NZ_CP039520.1,Bacteria,0.0276774335652589,NZ_CP039520.1
NZ_CP039611,Bacteria,0.0507959984242916,NZ_CP039611.1,Bacteria,0.026144154369831,NZ_CP039611.1
NZ_CP039637,Bacteria,0.0202081147581338,NZ_CP039637.1,Bacteria,0.0144746713340282,NZ_CP039637.1
NZ_CP039729,Bacteria,0.0862229913473129,NZ_CP039729.1,Bacteria,0.0625464022159576,NZ_CP039729.1
NZ_CP039776,Bacteria,0.278539270162582,NZ_CP039776.1,Bacteria,0.148368418216705,NZ_CP039776.1
NZ_CP039777,Bacteria,0.276082813739776,NZ_CP039777.1,Bacteria,0.158279672265053,NZ_CP039777.1
NZ_CP039790,Bacteria,0.276588201522827,NZ_CP039790.1,Bacteria,0.166323468089104,NZ_CP039790.1
NZ_CP039922,Bacteria,0.0147053264081478,NZ_CP039922.1,Bacteria,0.0084756510332226,NZ_CP039922.1
NZ_CP039930,Bacteria,0.040761575102806,NZ_CP039930.1,Bacteria,0.0280470177531242,NZ_CP039930.1
NZ_CP039974,Bacteria,0.0712174102663993,NZ_CP039974.1,Bacteria,0.0355952605605125,NZ_CP039974.1
NZ_CP040023,Bacteria,0.0706115961074829,NZ_CP040023.1,Bacteria,0.0354930609464645,NZ_CP040023.1
NZ_CP040059,Bacteria,0.141064941883087,NZ_CP040059.1,Bacteria,0.0931170433759689,NZ_CP040059.1
NZ_CP040182,Bacteria,0.0396768860518932,NZ_CP040182.1,Bacteria,0.025978023186326,NZ_CP040182.1
NZ_CP040309,Bacteria,0.0405166372656822,NZ_CP040309.1,Bacteria,0.030732125043869,NZ_CP040309.1
NZ_CP040314,Bacteria,0.0447680912911891,NZ_CP040314.1,Bacteria,0.036370288580656,NZ_CP040314.1
NZ_CP040367,Bacteria,0.0616442635655403,NZ_CP040367.1,Bacteria,0.0378297455608844,NZ_CP040367.1
NZ_CP040368,Bacteria,0.101213164627552,NZ_CP040368.1,Bacteria,0.0769226253032684,NZ_CP040368.1
NZ_CP040390,Bacteria,0.0406896211206913,NZ_CP040390.1,Bacteria,0.0286335125565528,NZ_CP040390.1
NZ_CP040753,Bacteria,0.143421441316604,NZ_CP040753.1,Bacteria,0.0962802916765213,NZ_CP040753.1
NZ_CP040875,Bacteria,0.091767318546772,NZ_CP040875.1,Bacteria,0.0696357265114784,NZ_CP040875.1
NZ_CP040911,Bacteria,0.0349668264389038,NZ_CP040911.1,Bacteria,0.0247392076998949,NZ_CP040911.1
NZ_CP041010,Bacteria,0.107923783361911,NZ_CP041010.1,Bacteria,0.0967515110969543,NZ_CP041010.1
NZ_CP041031,Bacteria,0.0191732756793499,NZ_CP041031.1,Bacteria,0.016482375562191,NZ_CP041031.1
NZ_CP041070,Bacteria,0.278626888990402,NZ_CP041070.1,Bacteria,0.382380992174148,NZ_CP041070.1
NZ_CP041200,Bacteria,0.148421496152877,NZ_CP041200.1,Bacteria,0.128207921981811,NZ_CP041200.1
NZ_CP041247,Bacteria,0.0321607999503612,NZ_CP041247.1,Bacteria,0.0159280635416507,NZ_CP041247.1
NZ_CP041257,Bacteria,0.0936391726136207,NZ_CP041257.1,Bacteria,0.0669116228818893,NZ_CP041257.1
NZ_CP041295,Bacteria,0.0179825741797685,NZ_CP041295.1,Bacteria,0.0105141215026378,NZ_CP041295.1
NZ_CP041373,Bacteria,0.0726771801710128,NZ_CP041373.1,Bacteria,0.0371358133852481,NZ_CP041373.1
NZ_CP041433,Bacteria,0.0308356080204248,NZ_CP041433.1,Bacteria,0.0204753037542104,NZ_CP041433.1
NZ_CP041620,Bacteria,0.0177335925400257,NZ_CP041620.1,Bacteria,0.0114139262586832,NZ_CP041620.1
NZ_CP041694,Bacteria,0.0286492425948381,NZ_CP041694.1,Bacteria,0.0079837646335363,NZ_CP041694.1
NZ_CP041702,Bacteria,0.0669988021254539,NZ_CP041702.1,Bacteria,0.0714563205838203,NZ_CP041702.1
NZ_CP041711,Bacteria,0.0702487826347351,NZ_CP041711.1,Bacteria,0.071267157793045,NZ_CP041711.1
NZ_CP041738,Bacteria,0.0755353793501854,NZ_CP041738.1,Bacteria,0.0661810413002967,NZ_CP041738.1
NZ_CP041773,Bacteria,0.027564201503992,NZ_CP041773.1,Bacteria,0.0212362445890903,NZ_CP041773.1
NZ_CP041919,Bacteria,0.0211569927632808,NZ_CP041919.1,Bacteria,0.0176155846565961,NZ_CP041919.1
NZ_CP041925,Bacteria,0.0293941497802734,NZ_CP041925.1,Bacteria,0.0197805408388376,NZ_CP041925.1
NZ_CP041927,Bacteria,0.0700883120298385,NZ_CP041927.1,Bacteria,0.036347322165966,NZ_CP041927.1
NZ_CP041961,Bacteria,0.013759696856141,NZ_CP041961.1,Bacteria,0.0094635775312781,NZ_CP041961.1
NZ_CP041970,Bacteria,0.0374985001981258,NZ_CP041970.1,Bacteria,0.022706625983119,NZ_CP041970.1
NZ_CP041976,Bacteria,0.0276031009852886,NZ_CP041976.1,Bacteria,0.0200106631964445,NZ_CP041976.1
NZ_CP042043,Bacteria,0.0877467915415763,NZ_CP042043.1,Bacteria,0.0743997246026992,NZ_CP042043.1
NZ_CP042161,Bacteria,0.157804086804389,NZ_CP042161.1,Bacteria,0.119152143597603,NZ_CP042161.1
NZ_CP042173,Bacteria,0.0489224083721637,NZ_CP042173.1,Bacteria,0.0321137234568595,NZ_CP042173.1
NZ_CP042218,Bacteria,0.0323746874928474,NZ_CP042218.1,Bacteria,0.0151916723698377,NZ_CP042218.1
NZ_CP042246,Bacteria,0.0368335992097854,NZ_CP042246.1,Bacteria,0.0298519618809223,NZ_CP042246.1
NZ_CP042250,Bacteria,0.0368290282785892,NZ_CP042250.1,Bacteria,0.0309838522225618,NZ_CP042250.1
NZ_CP042252,Bacteria,0.0697561129927635,NZ_CP042252.1,Bacteria,0.0520920157432556,NZ_CP042252.1
NZ_CP042274,Bacteria,0.024642813950777,NZ_CP042274.1,Bacteria,0.0164892375469207,NZ_CP042274.1
NZ_CP042286,Bacteria,0.0625056847929954,NZ_CP042286.1,Bacteria,0.0515142939984798,NZ_CP042286.1
NZ_CP042324,Bacteria,0.0357635505497455,NZ_CP042324.1,Bacteria,0.0186207126826047,NZ_CP042324.1
NZ_CP042392,Bacteria,0.0490086823701858,NZ_CP042392.1,Bacteria,0.0254579689353704,NZ_CP042392.1
NZ_CP042418,Bacteria,0.119919061660766,NZ_CP042418.1,Bacteria,0.0736136808991432,NZ_CP042418.1
NZ_CP042431,Bacteria,0.0401777364313602,NZ_CP042431.1,Bacteria,0.027395773679018,NZ_CP042431.1
NZ_CP042450,Bacteria,0.121639020740985,NZ_CP042450.1,Bacteria,0.0559541545808315,NZ_CP042450.1
NZ_CP042478,Bacteria,0.0391132719814777,NZ_CP042478.1,Bacteria,0.0309370178729295,NZ_CP042478.1
NZ_CP042520,Bacteria,0.0607488267123699,NZ_CP042520.1,Bacteria,0.0286582093685865,NZ_CP042520.1
NZ_CP042540,Bacteria,0.0308415107429027,NZ_CP042540.1,Bacteria,0.0235413648188114,NZ_CP042540.1
NZ_CP042551,Bacteria,0.0573873110115528,NZ_CP042551.1,Bacteria,0.0461130291223526,NZ_CP042551.1
NZ_CP042818,Bacteria,0.165115132927894,NZ_CP042818.1,Bacteria,0.143238246440887,NZ_CP042818.1
NZ_CP042858,Bacteria,0.0789589062333107,NZ_CP042858.1,Bacteria,0.0424551628530025,NZ_CP042858.1
NZ_CP042862,Bacteria,0.0428816005587577,NZ_CP042862.1,Bacteria,0.0261102020740509,NZ_CP042862.1
NZ_CP042882,Bacteria,0.0629708617925643,NZ_CP042882.1,Bacteria,0.0279111210256814,NZ_CP042882.1
NZ_CP042907,Bacteria,0.0330397300422191,NZ_CP042907.1,Bacteria,0.0236250460147857,NZ_CP042907.1
NZ_CP042941,Bacteria,0.0127328867092728,NZ_CP042941.1,Bacteria,0.0087989820167422,NZ_CP042941.1
NZ_CP042993,Bacteria,0.0996303409337997,NZ_CP042993.1,Bacteria,0.0978702679276466,NZ_CP042993.1
NZ_CP043002,Bacteria,0.0460172034800052,NZ_CP043002.1,Bacteria,0.0288299676030874,NZ_CP043002.1
NZ_CP043033,Bacteria,0.0157088488340377,NZ_CP043033.1,Bacteria,0.0115544144064188,NZ_CP043033.1
NZ_CP043063,Bacteria,0.0037306465674191,NZ_CP043063.1,Bacteria,0.0006207067635841,NZ_CP043063.1
NZ_CP043074,Bacteria,0.0040004132315516,NZ_CP043074.1,Bacteria,0.0024624851066619,NZ_CP043074.1
NZ_CP043077,Bacteria,0.0050878818146884,NZ_CP043077.1,Bacteria,0.0011561021674424,NZ_CP043077.1
NZ_CP043079,Bacteria,0.0036925827153027,NZ_CP043079.1,Bacteria,0.000941231905017,NZ_CP043079.1
NZ_CP043080,Bacteria,0.0225605424493551,NZ_CP043080.1,Bacteria,0.0106803709641098,NZ_CP043080.1
NZ_CP043091,Bacteria,0.0043323771096765,NZ_CP043091.1,Bacteria,0.0023534721694886,NZ_CP043091.1
NZ_CP043120,Bacteria,0.0035179841797798,NZ_CP043120.1,Bacteria,0.0007639617542736,NZ_CP043120.1
NZ_CP043128,Bacteria,0.0244058910757303,NZ_CP043128.1,Bacteria,0.0095719071105122,NZ_CP043128.1
NZ_CP043144,Bacteria,0.0041389195248484,NZ_CP043144.1,Bacteria,0.0013270812341943,NZ_CP043144.1
NZ_CP043155,Bacteria,0.0040672253817319,NZ_CP043155.1,Bacteria,0.0011608737986534,NZ_CP043155.1
NZ_CP043165,Bacteria,0.0040934854187071,NZ_CP043165.1,Bacteria,0.0021797274239361,NZ_CP043165.1
NZ_CP043225,Bacteria,0.0307356677949428,NZ_CP043225.1,Bacteria,0.0231062304228544,NZ_CP043225.1
NZ_CP043396,Bacteria,0.0408214665949344,NZ_CP043396.1,Bacteria,0.0269047003239393,NZ_CP043396.1
NZ_CP043400,Bacteria,0.0242197085171937,NZ_CP043400.1,Bacteria,0.0212888978421688,NZ_CP043400.1
NZ_CP043478,Bacteria,0.0386833250522613,NZ_CP043478.1,Bacteria,0.0275206062942743,NZ_CP043478.1
NZ_CP043558,Bacteria,0.0867040529847145,NZ_CP043558.1,Bacteria,0.0462223961949348,NZ_CP043558.1
NZ_CP043562,Bacteria,0.0574843920767307,NZ_CP043562.1,Bacteria,0.0216419510543346,NZ_CP043562.1
NZ_CP043626,Bacteria,0.0423484370112419,NZ_CP043626.1,Bacteria,0.0310527086257934,NZ_CP043626.1
NZ_CP043763,Bacteria,0.0250616632401943,NZ_CP043763.1,Bacteria,0.0381604954600334,NZ_CP043763.1
NZ_CP043816,Bacteria,0.0416469164192676,NZ_CP043816.1,Bacteria,0.0362158641219139,NZ_CP043816.1
NZ_CP043857,Bacteria,0.281070590019226,NZ_CP043857.1,Bacteria,0.328719556331635,NZ_CP043857.1
NZ_CP044039,Bacteria,0.0547054298222065,NZ_CP044039.1,Bacteria,0.0193744283169507,NZ_CP044039.1
NZ_CP044063,Bacteria,0.143494144082069,NZ_CP044063.1,Bacteria,0.0704546198248863,NZ_CP044063.1
NZ_CP044083,Bacteria,0.0298149343580007,NZ_CP044083.1,Bacteria,0.0198072623461484,NZ_CP044083.1
NZ_CP044109,Bacteria,0.0502949953079223,NZ_CP044109.1,Bacteria,0.0276803113520145,NZ_CP044109.1
NZ_CP044119,Bacteria,0.123202189803123,NZ_CP044119.1,Bacteria,0.0705843046307563,NZ_CP044119.1
NZ_CP044136,Bacteria,0.0261458680033683,NZ_CP044136.1,Bacteria,0.0173447914421558,NZ_CP044136.1
NZ_CP044145,Bacteria,0.0573547445237636,NZ_CP044145.1,Bacteria,0.0495992638170719,NZ_CP044145.1
NZ_CP044228,Bacteria,0.100000292062759,NZ_CP044228.1,Bacteria,0.0687887594103813,NZ_CP044228.1
NZ_CP044257,Bacteria,0.0217070076614618,NZ_CP044257.1,Bacteria,0.0190243273973464,NZ_CP044257.1
NZ_CP044258,Bacteria,0.0744697451591491,NZ_CP044258.1,Bacteria,0.0388205088675022,NZ_CP044258.1
NZ_CP044331,Bacteria,0.0315310657024383,NZ_CP044331.1,Bacteria,0.0146508952602744,NZ_CP044331.1
NZ_CP044492,Bacteria,0.159606099128723,NZ_CP044492.1,Bacteria,0.0952006131410598,NZ_CP044492.1
NZ_CP044495,Bacteria,0.172973439097404,NZ_CP044495.1,Bacteria,0.104251354932785,NZ_CP044495.1
NZ_CP044496,Bacteria,0.0936713218688964,NZ_CP044496.1,Bacteria,0.0771209076046943,NZ_CP044496.1
NZ_CP044957,Bacteria,0.0190136656165123,NZ_CP044957.1,Bacteria,0.0129943620413541,NZ_CP044957.1
NZ_CP045007,Bacteria,0.0417240560054779,NZ_CP045007.1,Bacteria,0.0214013904333114,NZ_CP045007.1
NZ_CP045035,Bacteria,0.16178523004055,NZ_CP045035.1,Bacteria,0.118727847933769,NZ_CP045035.1
NZ_CP045048,Bacteria,0.0496179200708866,NZ_CP045048.1,Bacteria,0.0696298032999038,NZ_CP045048.1
NZ_CP045084,Bacteria,0.0728644281625747,NZ_CP045084.1,Bacteria,0.0424894616007804,NZ_CP045084.1
NZ_CP045086,Bacteria,0.083407424390316,NZ_CP045086.1,Bacteria,0.0550176352262496,NZ_CP045086.1
NZ_CP045087,Bacteria,0.0523129366338253,NZ_CP045087.1,Bacteria,0.0308287441730499,NZ_CP045087.1
NZ_CP045129,Bacteria,0.018397431820631,NZ_CP045129.1,Bacteria,0.0089115835726261,NZ_CP045129.1
NZ_CP045236,Bacteria,0.0376400463283062,NZ_CP045236.1,Bacteria,0.0218107476830482,NZ_CP045236.1
NZ_CP045263,Bacteria,0.0766651332378387,NZ_CP045263.1,Bacteria,0.039991594851017,NZ_CP045263.1
NZ_CP045468,Bacteria,0.0798301175236702,NZ_CP045468.1,Bacteria,0.0636872500181198,NZ_CP045468.1
NZ_CP045552,Bacteria,0.0411622300744056,NZ_CP045552.2,Bacteria,0.0317308977246284,NZ_CP045552.2
NZ_CP045674,Bacteria,0.0540175624191761,NZ_CP045674.1,Bacteria,0.015458327718079,NZ_CP045674.1
NZ_CP045747,Bacteria,0.0338541679084301,NZ_CP045747.1,Bacteria,0.0214455015957355,NZ_CP045747.1
NZ_CP045759,Bacteria,0.0117425620555877,NZ_CP045759.1,Bacteria,0.0066508934833109,NZ_CP045759.1
NZ_CP045826,Bacteria,0.0496122203767299,NZ_CP045826.1,Bacteria,0.0333571322262287,NZ_CP045826.1
NZ_CP045871,Bacteria,0.0681181475520134,NZ_CP045871.1,Bacteria,0.0308327674865722,NZ_CP045871.1
NZ_CP045922,Bacteria,0.0465339608490467,NZ_CP045922.1,Bacteria,0.0364475063979625,NZ_CP045922.1
NZ_CP045949,Bacteria,0.0213976949453353,NZ_CP045949.1,Bacteria,0.0174976624548435,NZ_CP045949.1
NZ_CP046040,Bacteria,0.275139778852462,NZ_CP046040.1,Bacteria,0.170973673462868,NZ_CP046040.1
NZ_CP046042,Bacteria,0.279408186674118,NZ_CP046042.2,Bacteria,0.17121310532093,NZ_CP046042.2
NZ_CP046243,Bacteria,0.0506326407194137,NZ_CP046243.1,Bacteria,0.0779481157660484,NZ_CP046243.1
NZ_CP046267,Bacteria,0.0974915027618408,NZ_CP046267.1,Bacteria,0.0648712664842605,NZ_CP046267.1
NZ_CP046271,Bacteria,0.0369985587894916,NZ_CP046271.1,Bacteria,0.0330907702445983,NZ_CP046271.1
NZ_CP046308,Bacteria,0.047461275011301,NZ_CP046308.1,Bacteria,0.0310792606323957,NZ_CP046308.1
NZ_CP046309,Bacteria,0.0487117581069469,NZ_CP046309.1,Bacteria,0.0346602499485015,NZ_CP046309.1
NZ_CP046314,Bacteria,0.285384386777877,NZ_CP046314.1,Bacteria,0.322961628437042,NZ_CP046314.1
NZ_CP046317,Bacteria,0.0349915213882923,NZ_CP046317.1,Bacteria,0.0461414270102977,NZ_CP046317.1
NZ_CP046338,Bacteria,0.0297505427151918,NZ_CP046338.1,Bacteria,0.0124649265781044,NZ_CP046338.1
NZ_CP046390,Bacteria,0.105034686625003,NZ_CP046390.1,Bacteria,0.0728034898638725,NZ_CP046390.1
NZ_CP046392,Bacteria,0.0375996679067611,NZ_CP046392.1,Bacteria,0.0252825152128934,NZ_CP046392.1
NZ_CP046411,Bacteria,0.16296774148941,NZ_CP046411.1,Bacteria,0.102378338575363,NZ_CP046411.1
NZ_CP046424,Bacteria,0.0386434160172939,NZ_CP046424.1,Bacteria,0.0399252697825431,NZ_CP046424.1
NZ_CP046602,Bacteria,0.0204207878559827,NZ_CP046602.1,Bacteria,0.0148939713835716,NZ_CP046602.1
NZ_CP046629,Bacteria,0.218195036053657,NZ_CP046629.1,Bacteria,0.168457761406899,NZ_CP046629.1
NZ_CP046722,Bacteria,0.0264573264867067,NZ_CP046722.1,Bacteria,0.0267318803817033,NZ_CP046722.1
NZ_CP046731,Bacteria,0.242689743638038,NZ_CP046731.1,Bacteria,0.18555323779583,NZ_CP046731.1
NZ_CP046737,Bacteria,0.046059887856245,NZ_CP046737.1,Bacteria,0.0228322278708219,NZ_CP046737.1
NZ_CP046740,Bacteria,0.0507334694266319,NZ_CP046740.1,Bacteria,0.0293677244335412,NZ_CP046740.1
NZ_CP046742,Bacteria,0.0493668615818023,NZ_CP046742.1,Bacteria,0.0232097990810871,NZ_CP046742.1
NZ_CP046753,Bacteria,0.142099931836128,NZ_CP046753.1,Bacteria,0.0698941573500633,NZ_CP046753.1
NZ_CP046763,Bacteria,0.148390144109725,NZ_CP046763.1,Bacteria,0.0895547494292259,NZ_CP046763.1
NZ_CP046780,Bacteria,0.136071920394897,NZ_CP046780.1,Bacteria,0.0630496963858604,NZ_CP046780.1
NZ_CP046786,Bacteria,0.138989150524139,NZ_CP046786.1,Bacteria,0.0683573260903358,NZ_CP046786.1
NZ_CP046791,Bacteria,0.0861789658665657,NZ_CP046791.1,Bacteria,0.0427472852170467,NZ_CP046791.1
NZ_CP046805,Bacteria,0.130008667707443,NZ_CP046805.1,Bacteria,0.0612058714032173,NZ_CP046805.1
NZ_CP046812,Bacteria,0.383513063192367,NZ_CP046812.1,Bacteria,0.304507613182068,NZ_CP046812.1
NZ_CP046839,Bacteria,0.0534677021205425,NZ_CP046839.1,Bacteria,0.0233968961983919,NZ_CP046839.1
NZ_CP046857,Bacteria,0.0541397705674171,NZ_CP046857.1,Bacteria,0.0375388637185096,NZ_CP046857.1
NZ_CP046862,Bacteria,0.237519234418869,NZ_CP046862.1,Bacteria,0.173978805541992,NZ_CP046862.1
NZ_CP046863,Bacteria,0.242408916354179,NZ_CP046863.1,Bacteria,0.214272379875183,NZ_CP046863.1
NZ_CP046908,Bacteria,0.0165812261402606,NZ_CP046908.1,Bacteria,0.009342192672193,NZ_CP046908.1
NZ_CP046934,Bacteria,0.238162621855735,NZ_CP046934.1,Bacteria,0.176499336957931,NZ_CP046934.1
NZ_CP046938,Bacteria,0.124355435371398,NZ_CP046938.1,Bacteria,0.108668647706509,NZ_CP046938.1
NZ_CP047051,Bacteria,0.0363783501088619,NZ_CP047051.1,Bacteria,0.0138334026560187,NZ_CP047051.1
